gbpusd	hangseng	jpm	ms	nasdaq	nikkei	nya	sp500	usdeur	usdjpy	vix
1.4868	1900.0	60.85	35.94	4910.0	19640.5391	0.0	2076.3301	0.9145	120.32	14.78
1.4924	26236.9004	61.05	36.26	4951.0	19789.8105	0.0	2081.8999	0.9239	119.97	13.98
1.4737	26944.4004	61.47	36.64	4975.0	19937.7207	0.0	2091.1799	0.9272	120.34	13.09
1.4651	27272.4004	61.7	36.24	4996.0	19907.6309	0.0	2102.0601	0.9373	120.2	12.58
1.4642	28016.3008	62.07	36.3	4988.0	19905.4609	0.0	2092.4299	0.9425	120.35	13.94
1.479	27561.5	63.04	36.84	4977.0	19908.6797	0.0	2095.8401	0.9458	119.15	13.67
1.4766	27618.8008	64.21	37.39	5011.0	19869.7598	0.0	2106.6299	0.9392	119.31	12.84
1.4899	0.218	63.81	37.36	5008.0	19885.7695	0.0	2104.99	0.9366	119.32	12.6
1.4961	27653.0996	62.84	36.75	4932.0	19652.8809	0.0	2081.1799	0.9297	119.06	13.89
1.4915	27094.9004	63.24	36.96	4995.0	19634.4902	0.0	2100.3999	0.9251	119.26	13.3
1.4933	27850.5	62.31	36.75	5014.0	19909.0898	0.0	2097.29	0.9304	119.53	13.25
1.5036	27933.8008	62.94	37.2	5035.0	20133.9004	0.0	2107.96	0.931	119.83	12.71
1.5054	27827.6992	62.8	37.38	5056.0	20187.6504	0.0	2112.9299	0.9323	119.66	12.48
1.5165	28061.0	62.6	37.36	5092.0	20020.0391	0.0	2117.6899	0.9246	119.0	12.29
1.5211	28433.5996	62.34	37.05	5060.0	19983.3203	0.0	2108.9199	0.9201	119.14	13.12
1.5324	28442.8008	62.76	37.04	5055.0	20058.9492	0.0	2114.76	0.9193	118.84	12.41
1.5454	28400.3008	63.6	37.49	5024.0		0.0	2106.8501	0.9116	118.94	13.39
1.5368	28133.0	63.26	37.31	4941.0	19520.0098	0.0	2085.51	0.8997	119.67	14.55
1.5177	0.0	63.61	37.51	5005.0	19531.6309	0.0	2108.29	0.8917	120.11	12.7
	28123.8008	64.72	37.91	5017.0		0.0	2114.49	0.894		12.85
1.5193	27755.5	64.4	37.45	4939.0		11049.2998	2089.46	0.8969	120.0	14.31
1.5248	27640.9004	63.92	37.05	4920.0		0.0	2080.1499	0.894	119.38	15.15
1.52	27290.0	64.5	37.54	4946.0	19291.9902	0.0	2088.0	0.8817	119.5	15.13
1.5422	27577.3008	65.49	37.89	5004.0	19379.1895	11196.5	2116.1001	0.8891	119.77	12.86
1.5562	27718.1992	65.45	38.25	4994.0	19620.9102	11140.7002	2105.3301	0.8933	119.94	13.85
1.5663	27407.1992	65.36	37.72	4976.0	19624.8398	0.0	2099.1201	0.8973	119.89	13.86
1.5729	27249.3008	65.52	37.78	4982.0	19764.7207	11117.0	2098.48	0.8911	119.1	13.76
1.5759	0.231	66.05	38.14	5051.0	19570.2402	0.0	2121.1001	0.881	119.23	12.74
1.5789	0.219	65.88	37.85	5048.0	19732.9199	0.0	2122.73	0.8768	119.3	12.38
1.5682	27591.1992	66.42	38.33	5078.0	19890.2695	0.0	2129.2	0.8737	119.84	12.73
1.5507	0.249	67.01	38.69	5070.0	20026.3809	11213.0996	2127.8301	0.8829	120.68	12.85
1.5556	27585.0996	66.48	38.33	5072.0	20196.5605	11210.2002	2125.8501	0.8971	121.2	12.88
1.5666	0.242	66.65	38.04	5091.0	20202.8691	0.0	2130.8201	0.9008	121.16	12.11
1.5501	27992.8008	66.47	38.17	5089.0	20264.4102	0.0	2126.0601	0.8999	121.44	12.13
					20413.7695			0.9097		
1.5384	0.242	65.73	37.79	5033.0	20437.4805	0.0	2104.2	0.9115	123.06	14.06
1.5332	28081.1992	66.47	38.62	5107.0	20472.5801	11143.2998	2123.48	0.9184	123.76	13.27
1.5292	0.242	66.2	38.73	5098.0	20551.4609	0.0	2120.79	0.9174	124.24	13.31
1.5261	0.242	65.78	38.2	5070.0	20563.1504	0.0	2107.3899	0.9124	124.06	13.84
1.5207	0.242	66.08	38.58	5083.0	20569.8691	11061.7002	2111.73	0.9126	124.53	13.97
1.5329	27466.6992	66.02	38.52	5077.0	20543.1895	11080.9004	2109.6001	0.9155	124.12	14.24
1.5331	27657.5	66.7	39.01	5099.0	20473.5098	0.0	2114.0701	0.8969	124.13	13.66
1.5365	0.2	66.33	38.7	5059.0	20488.1895	0.0	2095.8401	0.8883	124.49	14.71
1.5241	27260.1992	67.42	39.29	5068.0	20460.9004	0.0	2092.8301	0.8922	125.65	14.21
1.5274	27316.3008	66.89	39.09	5022.0	20457.1895	0.0	2079.28	0.9002	125.34	15.29
1.5317	26989.5	67.18	39.13	5014.0	20096.3008	10915.5996	2080.1499	0.8864	124.37	14.47
1.5541	26687.5996	68.26	39.89	5077.0	20046.3594	0.0	2105.2	0.885	122.63	13.22
1.5493	0.21	68.52	39.87	5083.0	20382.9707	0.0	2108.8601	0.884	123.67	12.85
1.5568	27280.5	68.25	39.61	5051.0	20407.0801	11009.9004	2094.1101	0.8896	123.28	13.78
1.5542	0.21	67.99	39.53	5030.0	20387.7891	10949.5	2084.4299	0.8913	123.49	15.39
1.5627	26566.6992	68.37	39.74	5056.0	20257.9395	10997.7002	2096.29	0.8868	123.44	14.81
1.571	26753.8008	68.14	39.58	5065.0	20219.2695	11013.7002	2100.4399	0.8895	124.24	14.5
1.5881	0.21	68.78	39.79	5133.0	19990.8203	0.0	2121.24	0.8795	122.98	13.19
1.5884	26760.5	68.08	39.37	5117.0	20174.2402	0.0	2109.99	0.8794	122.76	13.96
1.5819	27080.8008	68.96	39.85	5154.0	20428.1895	0.0	2122.8501	0.8793	123.21	12.74
1.5729	27333.5	69.75	40.21	5160.0	20809.4199	11149.4004	2124.2	0.8811	123.89	12.11
1.572	0.213	69.02	39.64	5122.0	20868.0293	0.0	2108.5801	0.8951	124.33	13.26
1.5724	27145.8008	68.65	39.22	5112.0	20771.4004	0.0	2102.3101	0.8923	123.7	14.01
1.5729	26663.9004	68.95	39.5	5081.0	20706.1504	0.0	2101.49	0.8926	123.94	14.02
1.5744	25967.0	67.2	38.31	4958.0	20109.9492	10790.2998	2057.6399	0.9112	122.66	18.85
1.5729	26250.0	67.76	38.79	4987.0	20235.7305	0.0	2063.1101	0.891	122.36	18.23
1.5633	0.0	68.07	39.36	5013.0	20329.3203	10859.0	2077.4199	0.8981	122.95	16.09
1.5605	26282.3008	67.52	39.0	5009.0	20522.5	0.0	2076.78	0.9063	123.07	16.79
1.5605					20539.7891			0.902	122.71	
1.5602	25236.3008	67.33	38.85	4992.0	20112.1191	10782.7002	2068.76	0.9095	122.65	17.01
1.5419	24975.3008	66.8	38.62	4997.0	20376.5898	0.0	2081.3401	0.9051	122.21	16.09
1.5353	23516.5996	65.43	37.79	4910.0	19737.6406	0.0	2046.6801	0.9083	121.05	19.66
1.5387	24392.8008	66.11	38.1	4922.0	19855.5	0.0	2051.3101	0.9033	121.32	19.97
1.5508	0.213	67.05	38.64	4998.0	19779.8301	0.0	2076.6201	0.9039	122.67	16.83
1.5526	25224.0	68.09	39.32	5072.0	20089.7695	0.0	2099.6001	0.8985	123.46	13.9
1.557	25120.9004	69.04	39.71	5105.0	20385.3301	0.0	2108.95	0.9099	123.43	13.37
1.5616	25055.8008	69.19	39.7	5099.0	20463.3301	0.0	2107.3999	0.9084	123.93	13.23
1.5592	25162.8008	69.56	39.91	5163.0	20600.1191	11024.9004	2124.29	0.9138	124.03	12.11
1.5633	25415.3008	69.21	40.2	5210.0	20650.9199	0.0	2126.6399	0.9186	123.97	11.95
1.5592	25404.8008	69.26	40.04	5219.0		0.0	2128.28	0.9233	124.25	12.25
1.5561	25536.4004	69.1	40.08	5208.0	20841.9707	0.0	2119.21	0.9229	123.84	12.22
1.5631	25282.5996	70.08	40.54	5172.0	20593.6699	10899.9004	2114.1499	0.9141	124.05	12.12
1.5528	25398.8008	69.64	39.94	5146.0	20683.9492	0.0	2102.1499	0.9152	124.02	12.64
1.5505	25128.5	68.91	39.6	5089.0	20544.5293	0.0	2079.6499	0.91	123.7	13.74
1.5578	24352.0	68.01	39.25	5040.0	20350.0996	0.0	2067.6399	0.9114	123.1	15.6
1.558	24503.9004	68.05	39.25	5089.0	20328.8906	0.0	2093.25	0.9017	123.61	13.44
1.565	24619.4004	68.94	39.29	5112.0	20302.9102	0.0	2108.5701	0.9037	123.79	12.5
1.5609	24498.0	69.04	39.3	5129.0	20522.8301	0.0	2108.6299	0.9104	124.33	12.13
1.5606	0.213	68.53	38.84	5128.0	20585.2402	0.0	2103.8401	0.9141	123.89	12.12
1.5619	24411.4004	68.53	38.76	5115.0	20548.1094	0.0	2098.04	0.9117	123.95	12.56
1.5598	24406.0996	68.46	38.92	5106.0	20520.3594	0.0	2093.3201	0.9127	123.93	13.0
1.5606	24514.1992	68.73	39.0	5140.0	20614.0605	10847.7998	2099.8401	0.9184	125.01	12.51
1.5503	24375.3008	68.25	38.93	5056.0	20664.4395	10799.4004	2083.5601	0.9172	124.71	13.77
1.5471	24552.5	68.05	38.58	5044.0	20724.5605	0.0	2077.5701	0.9152	124.31	13.39
1.5544	24521.0996	68.89	39.08	5102.0	20808.6895	10906.0	2104.1799	0.912	124.52	12.23
1.5569	24498.1992	68.23	37.92	5037.0	20720.75	0.0	2084.0701	0.9077	124.85	13.71
1.5638	23916.0	67.24	37.57	5044.0	20392.7695	0.0	2086.05	0.9056	123.85	13.61
1.5584	24018.8008	67.55	37.75	5034.0	20595.5508	0.0	2083.3899	0.896	124.43	13.49
1.5607	23991.0	67.89	38.05	5048.0	20519.4492	0.0	2091.54	0.896	124.3	12.83
1.5599	23814.6992	68.07	38.14	5092.0	20620.2598	0.0	2102.4399	0.9015	124.37	13.02
1.5653	23475.0	68.21	37.82	5059.0	20554.4707	0.0	2096.9199	0.9027	124.43	13.79
1.5641	23167.8008	67.6	37.44	5019.0	20222.6309	0.0	2079.6101	0.9065	124.28	15.25
1.5663	22757.5	65.94	36.17	4877.0	20033.5195	0.0	2035.73	0.8994	123.62	19.14
1.567	22409.5996	63.6	34.21	4706.0	19435.8301	0.0	1970.89	0.8899	122.45	28.03
1.5738	21251.5996	60.25	32.26	4526.0	18540.6797	0.0	1893.21	0.879	118.77	40.74
1.5697	0.15	59.91	31.76	4506.0	17806.6992	9692.3896	1867.61	0.8633	119.92	36.02
1.5541	0.15	62.91	33.3	4698.0	18376.8301	9979.6699	1940.51	0.8657	119.13	30.32
1.5373	0.15	64.48	34.3	4813.0	18574.4395	10230.5	1987.66	0.8818	120.72	26.1
1.5354	21612.4004	64.13	34.05	4828.0	19136.3203	10242.0996	1988.87	0.8891	121.0	26.05
	21670.5996	64.1	34.45	4777.0	18890.4805	10176.5	1972.1801	0.8917		28.43
1.5325	21185.4004	61.45	33.12	4636.0	18165.6895	9874.6699	1913.85	0.8908	119.9	31.4
1.5293	20934.9004	62.57	33.79	4750.0	18095.4004	10013.4004	1948.86	0.8855	120.2	26.09
1.5228	0.15	62.68	33.8	4734.0	18182.3906	10049.2998	1951.13	0.8916	120.28	25.61
1.5174	20840.5996	61.5	33.19	4684.0	17792.1602	9871.8604	1921.22	0.8988	119.17	27.8
1.5267					17860.4707			0.8967	119.34	
1.5359	0.178	63.16	34.27	4812.0	17427.0801	0.0	1969.41	0.8957	119.76	24.9
1.5368	22131.3008	62.18	33.75	4757.0	18770.5098	9988.9102	1942.04	0.8923	120.96	26.23
1.5429	21562.5	62.66	33.87	4796.0	18299.6191	0.0	1952.29	0.8912	120.83	24.37
1.5402	21504.4004	62.56	33.99	4822.0	18264.2207	10040.2002	1961.05	0.8857	120.6	23.2
1.5383	21561.9004	62.38	33.81	4806.0	17965.6992	9988.5898	1953.03	0.8815	120.09	24.25
1.5357	21455.1992	63.58	34.58	4861.0	18026.4805	10105.9004	1978.09	0.8844	120.15	22.54
1.5516	0.2	64.14	34.62	4889.0	18171.5996	10236.7002	1995.3101	0.8872	120.49	21.35
1.552	21854.5996	62.65	34.05	4894.0	18432.2695	10215.5	1990.2	0.8856	120.9	21.14
1.5585	0.2	60.94	33.03	4827.0	18070.2109	10031.5996	1958.03	0.8771	119.94	22.28
1.5484	21756.9004	61.45	33.34	4829.0		10066.0996	1966.97	0.8856	120.52	20.14
1.5344	21796.5996	60.91	32.44	4757.0		9912.5996	1942.74	0.8936	120.03	22.44
1.5225	0.195	60.64	32.32	4753.0		9867.9102	1938.76	0.8992	120.52	22.13
1.5284	0.195	60.22	31.97	4734.0	17571.8301	0.0	1932.24	0.8937	119.3	23.47
1.5174	21186.3008	61.47	32.19	4687.0	17880.5098	9857.25	1931.34	0.8945	120.81	23.62
1.5175	0.0	59.98	31.09	4544.0	17645.1094	9601.4199	1881.77	0.8927	119.89	27.63
1.5138	0.155	59.84	31.01	4517.0	16930.8398	9622.0703	1884.09	0.8904	119.93	26.83
1.5147	20846.3008	60.97	31.5	4620.0	17388.1504	0.0	1920.03	0.8884	119.78	24.5
1.5155	0.0	61.42	31.5	4627.0	17722.4199	9820.9502	1923.8199	0.8951	119.63	22.55
1.52	21506.0996	60.81	31.43	4708.0	17725.1309	0.0	1951.36	0.8934	119.22	20.94
1.5179	21854.5	62.02	32.29	4781.0	18005.4902	10167.9004	1987.05	0.8907	120.28	19.54
1.5212	21831.5996	62.05	32.36	4748.0	18186.0996	10156.4004	1979.92	0.8932	120.17	19.4
1.5313	22515.8008	62.13	32.93	4791.0	18322.9805	0.0	1995.83	0.8875	120.02	18.4
1.5295	22354.9004	62.13	32.99	4811.0	18141.1699	0.0	2013.4301	0.8897	119.85	17.42
1.5308	22458.8008	61.93	32.72	4830.0	18438.6699	0.0	2014.89	0.886	120.32	17.08
1.5343	0.134	61.72	32.8	4839.0		0.0	2017.46	0.8795	119.94	16.17
1.5224	0.134	61.55	32.61	4797.0	18234.7402	10262.9004	2003.6899	0.8806	119.86	17.67
1.5436	22439.9004	59.99	32.54	4783.0	17891.0	0.0	1994.24	0.8783	119.25	18.03
1.5459	22888.1992	61.89	33.61	4870.0	18096.9004	0.0	2023.86	0.8714	118.53	16.05
1.5446	23067.4004	62.43	33.95	4887.0	18291.8008	0.0	2033.11	0.8797	119.2	15.05
1.548	23075.5996	62.22	32.32	4905.0	18131.2305	0.0	2033.66	0.8802	119.48	14.98
1.546	22989.1992	62.52	32.25	4881.0	18207.1504	0.0	2030.77	0.8827	119.92	15.75
1.5459	0.14	62.06	31.48	4840.0	18554.2793	10306.4004	2018.9399	0.8808	119.96	16.7
1.5411	0.14	63.19	32.35	4920.0	18435.8691	0.0	2052.51	0.8812	120.36	14.45
1.5352	23151.9004	63.87	32.62	5032.0	18825.3008	0.0	2075.1499	0.9024	121.14	14.46
1.5361	0.135	63.9	32.55	5035.0	18947.1191	0.0	2071.1799	0.9074	120.87	15.29
1.5312	23142.6992	63.64	32.23	5030.0	18777.0391	10400.2002	2065.8899	0.9037	120.28	15.43
1.532	22956.5996	65.5	33.44	5096.0	18903.0195	10538.2002	2090.3501	0.906	120.58	14.33
1.5294	22819.9004	65.21	33.54	5074.0	18935.7109	10498.2002	2089.4099	0.915	121.15	14.61
1.5443	22640.0	64.25	32.97	5054.0	19083.0996	0.0	2079.3601	0.9096	120.72	15.07
1.5428	22370.0	65.54	33.48	5127.0	18683.2402	10579.9004	2104.05	0.907	120.66	14.15
1.5399	22568.4004	65.78	33.29	5145.0		10609.9004	2109.79	0.9078	121.16	14.54
1.5384	23053.5996	65.85	33.4	5142.0	18926.9102	0.0	2102.3101	0.9121	121.6	15.51
1.525	0.16	66.44	33.88	5128.0	19116.4102	10548.4004	2099.9299	0.9201	121.57	15.05
1.5077	22867.3008	68.46	35.41	5147.0	19265.5996	0.0	2099.2	0.9188	123.17	14.33
1.5108	0.101	67.39	35.11	5095.0	19642.7402	10415.2002	2078.5801	0.9317	123.3	16.52
1.511	22401.6992	67.68	35.24	5083.0	19671.2598	0.0	2081.72	0.9294	123.26	15.29
1.5201	22352.1992	67.35	35.02	5067.0	19691.3906	0.0	2075.0	0.9313	122.92	16.06
1.5194	22888.9004	66.0	34.23	5005.0	19697.7695	0.0	2045.97	0.9291	122.93	18.37
1.5196	22396.0996	65.56	33.93	4928.0	19596.9102	0.0	2023.04	0.9246	122.8	20.08
1.5198	22010.8008	66.51	34.05	4985.0	19393.6895	10299.4004	2053.1899	0.9346	123.08	18.16
1.5217	0.125	66.13	33.59	4986.0	19630.6309	0.0	2050.4399	0.9356	123.45	18.84
1.5211	22188.3008	67.45	34.25	5075.0	19649.1797	10429.5996	2083.5801	0.9395	123.6	16.85
1.5295	22500.1992	67.66	34.17	5074.0	19859.8105	10431.5	2081.24	0.9372	122.84	16.99
1.5217	22754.6992	67.54	33.91	5105.0	19879.8105	10444.2002	2089.1699	0.9323	122.8	15.47
1.5131	22665.9004	66.88	33.64	5102.0		10421.4004	2086.5901	0.9398	122.96	15.62
1.5069	22587.5996	66.78	33.59	5103.0	19924.8906	10449.7002	2089.1399	0.9397	122.46	15.93
1.5068	22498.0	66.86	33.61	5116.0	19847.5801	10450.4004	2088.8701	0.9395	122.86	15.19
1.5126					19944.4102			0.9412	122.56	
1.5053	22068.3008	67.17	33.78	5128.0	19883.9395	0.0	2090.1101	0.943	122.77	15.12
1.5053	21996.4004	66.68	34.3	5109.0	19747.4707	10409.5996	2080.4099	0.9449	123.29	16.13
1.5054	22381.3008	67.61	35.27	5156.0	20012.4004	0.0	2102.6299	0.9458	122.87	14.67
1.4942	22479.6992	66.66	34.89	5123.0	19938.1309	10389.2002	2079.51	0.9411	123.47	15.91
1.5036	0.11	65.8	34.45	5038.0	19939.9004	0.0	2049.6201	0.9422	123.18	18.11
1.5101	22235.9004	67.89	35.32	5142.0	19504.4805	0.0	2091.6899	0.9161	123.12	14.81
1.5071	22203.1992	67.0	34.68	5102.0	19698.1504	10304.5	2077.0701	0.9188	123.27	15.84
1.4984	21905.0996	65.96	34.06	5098.0	19492.5996	0.0	2063.5901	0.923	122.93	17.6
1.5182	21803.8008	65.46	33.37	5023.0	19301.0703	0.0	2047.62	0.9179	122.09	19.61
1.5163	21704.5996	65.61	33.42	5045.0	19046.5508	0.0	2052.23	0.9076	121.52	19.34
1.5211	0.11	64.07	32.08	4933.0	19230.4805	0.0	2012.37	0.9134	120.99	24.39
1.5116	21309.8008	64.27	31.88	4952.0	18883.4199	0.0	2021.9399	0.9104	120.73	22.73
1.5048	21274.4004	66.1	32.84	4995.0	18565.9004	0.0	2043.41	0.9097	121.73	20.95
1.5005	21701.1992	67.53	33.61	5071.0	19049.9102	0.0	2073.0701	0.9144	121.8	17.86
1.4882	21872.0996	66.28	32.38	5003.0	19353.5605	0.0	2041.89	0.9196	122.68	18.94
1.4893	21755.5996	64.4	31.29	4923.0	18986.8008	0.0	2005.55	0.9222	121.51	20.7
1.4886	21791.6992	65.54	31.68	4969.0	18916.0195	0.0	2021.15	0.92	121.1	18.7
1.4825	21830.0	65.68	32.22	5001.0	18886.6992	0.0	2038.97	0.9163	120.9	16.6
1.4868	22040.5996	66.73	32.6	5046.0		0.0	2064.29	0.9132	120.98	15.57
1.4921	0.115	66.6	32.48	5048.0	18789.6895	10258.5	2060.99	0.9167	120.37	15.74
					18769.0605			0.9116		
	0.115	66.38	32.17	5041.0	18873.3496	10217.4004	2056.5	0.9119		16.91
1.4795	0.15	67.07	32.55	5108.0	18982.2305	10306.5996	2078.3601	0.9111	120.48	16.08
1.4833	21882.1992	66.59	32.23	5066.0	19033.7109	10225.7998	2063.3601	0.9151	120.56	17.29
1.4819	21914.4004	66.03	31.81	5007.0		10143.4004	2043.9399	0.9146	120.39	18.21
								0.9209		
1.4689	21327.0996	63.62	31.48	4903.0	18450.9805	10001.5996	2012.66	0.9213	119.3	20.7
1.4647	21188.6992	63.73	31.28	4891.0	18374.0	10028.0996	2016.71	0.9236	119.15	19.34
1.4607	20980.8008	62.81	30.5	4836.0	18191.3203	9868.2598	1990.26	0.9301	118.65	20.59
1.4566	20333.3008	60.27	28.98	4689.0	17767.3398	9650.4502	1943.09	0.9277	118.08	24.99
1.454	20453.6992	58.92	28.38	4644.0	17697.9609	9528.7695	1922.03	0.9153	117.69	27.01
1.4531	19888.5	58.83	28.46	4638.0		9527.6602	1923.67	0.914	117.37	24.3
1.4366	0.15	58.96	28.46	4686.0	17218.9609	9576.5195	1938.6801	0.921	117.96	22.47
1.4441	19934.9004	57.34	26.89	4526.0	17715.6309	9374.2305	1890.28	0.9222	118.34	25.22
1.4393	0.15	58.2	27.15	4615.0	17240.9492	9516.5498	1921.84	0.9186	118.07	23.95
1.4307	0.15	57.04	25.97	4488.0	17147.1094	9299.6201	1880.33	0.9209	116.9	27.02
1.427					16955.5703			0.9157	117.4	
1.4144	19635.8008	57.01	26.26	4477.0	17048.3691	9301.7402	1881.33	0.9179	117.81	26.05
1.4186	0.09	55.51	25.24	4472.0	16416.1895	9156.8398	1859.33	0.9163	116.21	27.59
1.4135	18542.1992	55.25	24.78	4472.0	16017.2598	9226.5703	1868.99	0.9194	117.29	26.69
1.4331	19080.5	56.95	25.61	4591.0	16958.5293	9426.9102	1906.9	0.9206	118.52	22.34
1.4267	0.12	55.66	24.98	4518.0	17110.9102	9262.9902	1877.08	0.926	118.6	24.15
1.4325	18860.8008	57.08	25.49	4568.0	16708.9004	9429.1201	1903.63	0.9214	118.43	22.5
1.4258	19052.4004	57.04	25.37	4468.0	17163.9199	9373.7803	1882.95	0.9204	118.75	23.11
1.4388	0.11	57.28	25.17	4507.0	17041.4492	9397.79	1893.36	0.9168	118.67	22.42
1.4187	0.098	59.5	25.88	4614.0	17518.3008	9632.7002	1940.24	0.9143	121.07	20.2
1.4366	19595.5	58.86	25.71	4620.0	17865.2305	9616.6904	1939.38	0.9237	121.04	19.98
1.4376	19446.8008	57.03	24.5	4517.0	17750.6797	9413.7803	1903.03	0.9177	120.25	21.98
1.4592	18991.5996	57.41	24.32	4504.0	17191.25	9495.21	1912.53	0.9156	117.97	21.65
1.4578	19183.0996	58.4	25.01	4510.0	17044.9902	9534.2998	1915.45	0.9016	117.14	21.84
1.4482	19288.1992	57.75	24.35	4363.0	16819.5898	9390.3301	1880.05	0.8929	117.0	23.38
1.4368	0.079	56.54	22.67	4284.0	17004.3008	9231.3301	1853.4399	0.8973	115.57	26.0
1.4484	0.079	56.2	22.93	4269.0	16085.4404	9187.79	1852.21	0.8937	114.68	26.54
1.446	0.1	55.52	22.7	4284.0	15713.3896	9176.7197	1851.86	0.8857	114.42	26.29
1.4435	0.065	53.07	21.69	4267.0		9029.8799	1829.08	0.8864	111.88	28.14
1.4458	18319.5996	57.49	23.09	4338.0	14952.6104	9229.6797	1864.78	0.8835	112.71	25.4
1.4455					16022.5801			0.8908	114.49	
1.4307	19122.0996	58.35	23.72	4436.0	16054.4297	9375.3896	1895.58	0.8949	113.82	24.11
1.4314	18924.5996	58.77	24.23	4534.0	15836.3604	9532.2803	1926.8199	0.8971	114.27	22.31
1.4366	0.093	57.81	23.96	4488.0	16196.7998	9504.9805	1917.83	0.899	113.64	21.64
1.4266	19285.5	57.82	24.0	4504.0	15967.1699	9485.9697	1917.78	0.9	112.78	20.53
1.4135	19464.0996	58.57	24.54	4571.0	16111.0498	9616.3203	1945.5	0.899	112.99	19.38
1.4105	0.13	56.12	23.71	4504.0	16052.0498	9494.3203	1921.27	0.9068	112.07	20.98
1.3932	19192.4004	56.14	23.71	4543.0	15915.79	9506.0703	1929.8	0.9069	111.09	20.72
1.3949	18888.8008	57.01	24.63	4582.0	16140.3398	9625.2695	1951.7	0.9079	112.68	19.11
1.3862	0.093	57.54	25.16	4590.0	16188.4102	9619.79	1948.05	0.907	113.92	19.81
1.3929	0.15	56.3	24.7	4558.0	16026.7598	9559.5303	1932.23	0.9154	112.89	20.55
1.3925	0.145	59.2	26.09	4690.0	16085.5098	9771.0	1978.35	0.9184	113.59	17.7
1.4064	0.075	59.76	26.11	4703.0	16746.5508	9837.5898	1986.45	0.9195	113.92	17.09
1.4156	19941.8008	59.96	26.14	4707.0	16960.1602	9907.9697	1993.4	0.9201	113.59	16.7
1.4216	0.15	60.05	26.13	4717.0	17014.7793	9968.4102	1999.99	0.9133	113.8	16.86
1.4205	20159.6992	59.94	26.09	4708.0	16911.3203	10006.2002	2001.76	0.9096	113.52	17.35
1.4211	0.075	58.78	25.01	4649.0	16783.1504	9868.5195	1979.26	0.9078	112.44	18.67
1.4222	19996.3008	59.12	24.61	4674.0	16642.1992	9924.8096	1989.26	0.9088	112.9	18.34
1.4307	19984.4004	58.61	24.65	4662.0	16852.3496	9918.0703	1989.5699	0.91	113.38	18.05
1.4395	20199.5996	59.34	26.0	4748.0	16938.8691	10104.2002	2022.1899	0.8946	113.51	16.5
1.4323	20435.3008	59.12	25.91	4750.0	17233.75	10074.2998	2019.64	0.8954	113.6	16.92
1.4165	20288.8008	59.2	25.43	4729.0	17117.0703	10013.5996	2015.9301	0.9007	112.87	16.84
1.4099	20257.6992	58.92	25.16	4764.0	16974.4492	10084.2002	2027.22	0.9002	113.7	14.99
1.449	20503.8008	58.75	25.85	4775.0	16936.3809	10190.4004	2040.59	0.8913	111.3	14.44
1.4514	20671.5996	60.48	26.28	4796.0	16724.8105	10223.4004	2049.5801	0.8835	111.39	14.02
1.4402	20684.1992	60.46	25.94	4809.0		10219.7002	2051.6001	0.8866	111.63	13.79
1.4217	20666.8008	60.24	25.84	4822.0	17048.5508	10194.2002	2049.8	0.89	111.81	14.17
1.4111	20615.1992	59.94	25.27	4769.0	17000.9805	10099.7002	2036.71	0.891	112.63	14.94
1.4143	20345.5996	59.48	24.93	4774.0	16892.3301	10086.5996	2035.9399	0.8944	112.64	14.74
					17002.75			0.8954		
	0.175	59.4	24.72	4767.0	17134.3691	10106.4004	2037.05	0.8961		15.24
1.4266	20366.3008	59.03	24.78	4847.0	17103.5293	10190.4004	2055.01	0.8926	113.4	13.82
1.4448	20803.4004	59.71	25.07	4869.0	16878.9609	10237.0	2063.95	0.8856	112.44	13.56
1.4378	20776.6992	59.22	25.01	4870.0	16758.6699	10207.4004	2059.74	0.8822	112.39	13.95
1.4185	20498.9004	59.88	25.53	4915.0	16164.1602	10220.0	2072.78	0.8788	112.39	13.1
1.4291	0.155	59.2	25.04	4892.0	16123.2695	10183.0	2066.1299	0.878	111.24	14.12
1.4133	20247.3008	58.36	24.38	4844.0	15732.8203	10061.0996	2045.17	0.878	110.47	15.42
1.4086	20206.6992	58.81	24.42	4921.0	15715.3604	10159.7998	2066.6599	0.8786	109.97	14.09
1.4094	20266.0996	57.32	23.72	4848.0	15749.8398	10045.2002	2041.91	0.8768	107.91	16.16
1.4106	20370.4004	57.74	23.75	4851.0	15821.5195	10119.7002	2047.6	0.8792	108.4	15.36
1.4263	20440.8008	58.2	24.11	4833.0	15751.1299	10114.5996	2041.99	0.877	107.83	16.26
1.4208	20504.4004	59.28	24.58	4872.0	15928.79	10238.7002	2061.72	0.8762	108.59	14.85
1.4207	21158.6992	61.79	25.88	4947.0	16381.2197	10359.5	2082.4199	0.8783	109.26	13.84
1.414	21337.8008	62.59	26.17	4946.0	16911.0508	10360.2002	2082.78	0.8866	109.2	13.72
1.4178	21316.5	61.87	25.76	4938.0	16848.0293	10355.5996	2080.73	0.8873	108.74	13.62
1.4274	21161.5	62.27	25.73	4960.0	16275.9502	10424.9004	2094.3401	0.885	108.71	13.35
1.4402	21436.1992	63.32	26.46	4940.0	16874.4395	10517.2998	2100.8	0.8842	109.31	13.24
1.4401	21236.3008	64.24	27.41	4948.0	16906.5391	10527.7998	2102.3999	0.8803	109.25	13.28
1.4338	21622.1992	63.6	27.26	4946.0	17363.6191	10454.7998	2091.48	0.8846	109.47	13.95
